Transaction_ID,Date,Time,Item_Name,Category,Quantity,Unit_Price,Unit_Cost,Discount_Applied,Total_Amount
12486,2023-01-09,21:00:00,Bbq Fried Wings 6 Pcs.,Snacks,3,170,65,17.0,459.0
21848,2023-01-09,21:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,0.0,690.0
21848,2023-01-09,21:00:00,Cold Coffee,Cold Beverages,1,90,25,9.0,81.0
16976,2023-01-09,23:00:00,Bbq Fried Wings 6 Pcs.,Snacks,2,170,65,17.0,306.0
16976,2023-01-09,23:00:00,Cold Coffee,Cold Beverages,3,90,25,0.0,270.0
16976,2023-01-09,23:00:00,Virgin Mojito,Mocktails,1,110,30,0.0,110.0
10979,2023-01-10,00:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
10979,2023-01-10,00:00:00,Virgin Mojito,Mocktails,3,110,30,11.0,297.0
18101,2023-01-10,00:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
21070,2023-01-10,01:00:00,Chicken Lollipop 6pcs,Starter,3,180,70,0.0,540.0
21070,2023-01-10,01:00:00,Bbq Fried Wings 6 Pcs.,Snacks,2,170,65,0.0,340.0
19999,2023-01-10,02:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,46.0,368.0
19999,2023-01-10,02:00:00,Virgin Mojito,Mocktails,1,110,30,0.0,110.0
14551,2023-01-10,03:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,46.0,368.0
14551,2023-01-10,03:00:00,Virgin Mojito,Mocktails,3,110,30,22.0,264.0
15199,2023-01-10,03:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
15199,2023-01-10,03:00:00,Virgin Mojito,Mocktails,2,110,30,22.0,176.0
21303,2023-01-10,08:00:00,Chicken Lollipop 6pcs,Starter,1,180,70,36.0,144.0
21303,2023-01-10,08:00:00,Bbq Fried Wings 6 Pcs.,Snacks,1,170,65,17.0,153.0
11860,2023-01-10,09:00:00,Chicken Lollipop 6pcs,Starter,3,180,70,18.0,486.0
11860,2023-01-10,09:00:00,Bbq Fried Wings 6 Pcs.,Snacks,3,170,65,17.0,459.0
19701,2023-01-10,09:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,23.0,621.0
19701,2023-01-10,09:00:00,Virgin Mojito,Mocktails,2,110,30,0.0,220.0
14870,2023-01-10,10:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
14870,2023-01-10,10:00:00,Virgin Mojito,Mocktails,2,110,30,0.0,220.0
17026,2023-01-10,10:00:00,Chicken Lollipop 6pcs,Starter,1,180,70,0.0,180.0
17026,2023-01-10,10:00:00,Bbq Fried Wings 6 Pcs.,Snacks,2,170,65,0.0,340.0
21712,2023-01-10,10:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
21712,2023-01-10,10:00:00,Cold Coffee,Cold Beverages,3,90,25,9.0,243.0
18245,2023-01-10,11:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,46.0,368.0
18245,2023-01-10,11:00:00,Cold Coffee,Cold Beverages,1,90,25,18.0,72.0
16734,2023-01-10,12:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,0.0,690.0
16734,2023-01-10,12:00:00,Cold Coffee,Cold Beverages,2,90,25,0.0,180.0
20348,2023-01-10,13:00:00,Chicken Lollipop 6pcs,Starter,3,180,70,36.0,432.0
20348,2023-01-10,13:00:00,Bbq Fried Wings 6 Pcs.,Snacks,2,170,65,0.0,340.0
17855,2023-01-10,17:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,0.0,690.0
17855,2023-01-10,17:00:00,Cold Coffee,Cold Beverages,1,90,25,18.0,72.0
16719,2023-01-10,19:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,0.0,690.0
16719,2023-01-10,19:00:00,Cold Coffee,Cold Beverages,1,90,25,0.0,90.0
10922,2023-01-10,20:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,46.0,552.0
10922,2023-01-10,20:00:00,Cold Coffee,Cold Beverages,2,90,25,9.0,162.0
13338,2023-01-10,21:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,46.0,552.0
14273,2023-01-10,23:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,46.0,184.0
14273,2023-01-10,23:00:00,Cold Coffee,Cold Beverages,2,90,25,0.0,180.0
18906,2023-01-11,00:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
18906,2023-01-11,00:00:00,Virgin Mojito,Mocktails,1,110,30,11.0,99.0
20903,2023-01-11,05:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,23.0,207.0
20903,2023-01-11,05:00:00,Cold Coffee,Cold Beverages,1,90,25,0.0,90.0
21229,2023-01-11,05:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
21229,2023-01-11,05:00:00,Virgin Mojito,Mocktails,3,110,30,11.0,297.0
11522,2023-01-11,09:00:00,Cold Coffee,Cold Beverages,2,90,25,0.0,180.0
12547,2023-01-11,09:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,46.0,552.0
12547,2023-01-11,09:00:00,Cold Coffee,Cold Beverages,3,90,25,0.0,270.0
18179,2023-01-11,11:00:00,Chicken Lollipop 6pcs,Starter,3,180,70,0.0,540.0
18179,2023-01-11,11:00:00,Bbq Fried Wings 6 Pcs.,Snacks,1,170,65,0.0,170.0
15573,2023-01-11,15:00:00,Chicken Lollipop 6pcs,Starter,3,180,70,0.0,540.0
15573,2023-01-11,15:00:00,Bbq Fried Wings 6 Pcs.,Snacks,3,170,65,34.0,408.0
12954,2023-01-11,21:00:00,Bbq Fried Wings 6 Pcs.,Snacks,3,170,65,0.0,510.0
12954,2023-01-11,21:00:00,Chilli Baby Corn (dry),Starter,1,160,50,16.0,144.0
12954,2023-01-11,21:00:00,Chicken Lollipop 6pcs,Starter,1,180,70,18.0,162.0
20977,2023-01-11,23:00:00,Virgin Mojito,Mocktails,1,110,30,11.0,99.0
20977,2023-01-11,23:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,23.0,414.0
20977,2023-01-11,23:00:00,Chilli Baby Corn (dry),Starter,1,160,50,0.0,160.0
11214,2023-01-12,00:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
11214,2023-01-12,00:00:00,Cold Coffee,Cold Beverages,3,90,25,18.0,216.0
18588,2023-01-12,03:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
18588,2023-01-12,03:00:00,Cold Coffee,Cold Beverages,2,90,25,18.0,144.0
10712,2023-01-12,08:00:00,Chicken Lollipop 6pcs,Starter,2,180,70,18.0,324.0
10712,2023-01-12,08:00:00,Bbq Fried Wings 6 Pcs.,Snacks,2,170,65,0.0,340.0
21060,2023-01-12,08:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
21060,2023-01-12,08:00:00,Cold Coffee,Cold Beverages,2,90,25,0.0,180.0
13518,2023-01-12,10:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,46.0,552.0
13518,2023-01-12,10:00:00,Cold Coffee,Cold Beverages,3,90,25,0.0,270.0
19778,2023-01-12,10:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,46.0,368.0
19778,2023-01-12,10:00:00,Virgin Mojito,Mocktails,2,110,30,22.0,176.0
13217,2023-01-12,11:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,0.0,690.0
13217,2023-01-12,11:00:00,Cold Coffee,Cold Beverages,3,90,25,0.0,270.0
15957,2023-01-12,11:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,0.0,690.0
15957,2023-01-12,11:00:00,Cold Coffee,Cold Beverages,1,90,25,18.0,72.0
17741,2023-01-12,12:00:00,Chicken Lollipop 6pcs,Starter,3,180,70,36.0,432.0
17741,2023-01-12,12:00:00,Bbq Fried Wings 6 Pcs.,Snacks,2,170,65,34.0,272.0
12829,2023-01-12,13:00:00,Bbq Fried Wings 6 Pcs.,Snacks,2,170,65,0.0,340.0
17803,2023-01-12,15:00:00,Chilli Baby Corn (dry),Starter,1,160,50,16.0,144.0
17803,2023-01-12,15:00:00,Bbq Fried Wings 6 Pcs.,Snacks,2,170,65,17.0,306.0
17803,2023-01-12,15:00:00,Virgin Mojito,Mocktails,3,110,30,0.0,330.0
16521,2023-01-12,18:00:00,Bbq Fried Wings 6 Pcs.,Snacks,3,170,65,0.0,510.0
12256,2023-01-12,22:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,46.0,368.0
12256,2023-01-12,22:00:00,Cold Coffee,Cold Beverages,1,90,25,18.0,72.0
12614,2023-01-12,22:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
12614,2023-01-12,22:00:00,Virgin Mojito,Mocktails,3,110,30,0.0,330.0
21123,2023-01-12,23:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,46.0,368.0
21123,2023-01-12,23:00:00,Cold Coffee,Cold Beverages,3,90,25,0.0,270.0
10607,2023-01-13,00:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
10607,2023-01-13,00:00:00,Virgin Mojito,Mocktails,3,110,30,22.0,264.0
21834,2023-01-13,00:00:00,Virgin Mojito,Mocktails,1,110,30,0.0,110.0
21834,2023-01-13,00:00:00,Chicken Lollipop 6pcs,Starter,2,180,70,36.0,288.0
20714,2023-01-13,01:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
20714,2023-01-13,01:00:00,Virgin Mojito,Mocktails,2,110,30,22.0,176.0
16175,2023-01-13,03:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
16175,2023-01-13,03:00:00,Virgin Mojito,Mocktails,3,110,30,0.0,330.0
10730,2023-01-13,04:00:00,Virgin Mojito,Mocktails,2,110,30,0.0,220.0
10730,2023-01-13,04:00:00,Bbq Fried Wings 6 Pcs.,Snacks,1,170,65,0.0,170.0
10730,2023-01-13,04:00:00,Chilli Baby Corn (dry),Starter,2,160,50,0.0,320.0
15648,2023-01-13,05:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
15648,2023-01-13,05:00:00,Virgin Mojito,Mocktails,2,110,30,22.0,176.0
15649,2023-01-13,06:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
15649,2023-01-13,06:00:00,Cold Coffee,Cold Beverages,1,90,25,0.0,90.0
13051,2023-01-13,07:00:00,Chicken Lollipop 6pcs,Starter,3,180,70,0.0,540.0
13051,2023-01-13,07:00:00,Bbq Fried Wings 6 Pcs.,Snacks,1,170,65,34.0,136.0
15492,2023-01-13,07:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
15492,2023-01-13,07:00:00,Virgin Mojito,Mocktails,1,110,30,0.0,110.0
19118,2023-01-13,08:00:00,Chicken Lollipop 6pcs,Starter,2,180,70,0.0,360.0
19118,2023-01-13,08:00:00,Bbq Fried Wings 6 Pcs.,Snacks,3,170,65,0.0,510.0
20399,2023-01-13,08:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,23.0,207.0
20399,2023-01-13,08:00:00,Virgin Mojito,Mocktails,1,110,30,11.0,99.0
13556,2023-01-13,09:00:00,Chicken Lollipop 6pcs,Starter,2,180,70,0.0,360.0
13556,2023-01-13,09:00:00,Bbq Fried Wings 6 Pcs.,Snacks,2,170,65,0.0,340.0
21448,2023-01-13,13:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,23.0,621.0
21448,2023-01-13,13:00:00,Virgin Mojito,Mocktails,3,110,30,11.0,297.0
21988,2023-01-13,17:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,46.0,552.0
21988,2023-01-13,17:00:00,Virgin Mojito,Mocktails,3,110,30,0.0,330.0
11187,2023-01-13,18:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
11187,2023-01-13,18:00:00,Cold Coffee,Cold Beverages,1,90,25,0.0,90.0
19707,2023-01-13,18:00:00,Chicken Lollipop 6pcs,Starter,2,180,70,0.0,360.0
19707,2023-01-13,18:00:00,Bbq Fried Wings 6 Pcs.,Snacks,2,170,65,0.0,340.0
20134,2023-01-13,18:00:00,Chicken Lollipop 6pcs,Starter,3,180,70,36.0,432.0
20134,2023-01-13,18:00:00,Bbq Fried Wings 6 Pcs.,Snacks,2,170,65,0.0,340.0
20726,2023-01-13,18:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
20726,2023-01-13,18:00:00,Virgin Mojito,Mocktails,3,110,30,0.0,330.0
17814,2023-01-13,20:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
17814,2023-01-13,20:00:00,Virgin Mojito,Mocktails,2,110,30,11.0,198.0
10353,2023-01-13,21:00:00,Chicken Lollipop 6pcs,Starter,1,180,70,18.0,162.0
10353,2023-01-13,21:00:00,Bbq Fried Wings 6 Pcs.,Snacks,2,170,65,0.0,340.0
20554,2023-01-13,21:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
20554,2023-01-13,21:00:00,Virgin Mojito,Mocktails,2,110,30,22.0,176.0
11382,2023-01-13,23:00:00,Chicken Lollipop 6pcs,Starter,3,180,70,0.0,540.0
11382,2023-01-13,23:00:00,Bbq Fried Wings 6 Pcs.,Snacks,3,170,65,0.0,510.0
18907,2023-01-13,23:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,23.0,621.0
18907,2023-01-13,23:00:00,Virgin Mojito,Mocktails,3,110,30,0.0,330.0
18815,2023-01-14,00:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
18815,2023-01-14,00:00:00,Cold Coffee,Cold Beverages,1,90,25,0.0,90.0
16837,2023-01-14,02:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
16837,2023-01-14,02:00:00,Virgin Mojito,Mocktails,1,110,30,0.0,110.0
11550,2023-01-14,03:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,0.0,690.0
11550,2023-01-14,03:00:00,Cold Coffee,Cold Beverages,1,90,25,9.0,81.0
14851,2023-01-14,03:00:00,Cold Coffee,Cold Beverages,1,90,25,0.0,90.0
14851,2023-01-14,03:00:00,Chicken Lollipop 6pcs,Starter,2,180,70,36.0,288.0
14851,2023-01-14,03:00:00,Bbq Fried Wings 6 Pcs.,Snacks,1,170,65,34.0,136.0
21746,2023-01-14,05:00:00,Chicken Lollipop 6pcs,Starter,2,180,70,0.0,360.0
21746,2023-01-14,05:00:00,Bbq Fried Wings 6 Pcs.,Snacks,1,170,65,0.0,170.0
13195,2023-01-14,06:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,23.0,207.0
13195,2023-01-14,06:00:00,Cold Coffee,Cold Beverages,3,90,25,0.0,270.0
17975,2023-01-14,08:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,0.0,690.0
17975,2023-01-14,08:00:00,Virgin Mojito,Mocktails,1,110,30,0.0,110.0
15888,2023-01-14,11:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,23.0,414.0
15888,2023-01-14,11:00:00,Virgin Mojito,Mocktails,3,110,30,22.0,264.0
19395,2023-01-14,11:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,23.0,414.0
19395,2023-01-14,11:00:00,Cold Coffee,Cold Beverages,1,90,25,9.0,81.0
21074,2023-01-14,12:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
21074,2023-01-14,12:00:00,Virgin Mojito,Mocktails,1,110,30,0.0,110.0
18310,2023-01-14,13:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,46.0,552.0
18310,2023-01-14,13:00:00,Virgin Mojito,Mocktails,2,110,30,0.0,220.0
12975,2023-01-14,14:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
12975,2023-01-14,14:00:00,Cold Coffee,Cold Beverages,2,90,25,9.0,162.0
19676,2023-01-14,14:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,0.0,690.0
19676,2023-01-14,14:00:00,Virgin Mojito,Mocktails,3,110,30,11.0,297.0
20887,2023-01-14,15:00:00,Chicken Lollipop 6pcs,Starter,2,180,70,0.0,360.0
20887,2023-01-14,15:00:00,Bbq Fried Wings 6 Pcs.,Snacks,1,170,65,34.0,136.0
16207,2023-01-14,16:00:00,Chicken Lollipop 6pcs,Starter,1,180,70,0.0,180.0
16207,2023-01-14,16:00:00,Bbq Fried Wings 6 Pcs.,Snacks,1,170,65,0.0,170.0
19145,2023-01-14,16:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
19145,2023-01-14,16:00:00,Virgin Mojito,Mocktails,3,110,30,22.0,264.0
16568,2023-01-14,21:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
16568,2023-01-14,21:00:00,Cold Coffee,Cold Beverages,3,90,25,18.0,216.0
21914,2023-01-15,00:00:00,Chicken Lollipop 6pcs,Starter,3,180,70,0.0,540.0
21914,2023-01-15,00:00:00,Bbq Fried Wings 6 Pcs.,Snacks,2,170,65,0.0,340.0
14901,2023-01-15,04:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
14901,2023-01-15,04:00:00,Virgin Mojito,Mocktails,3,110,30,11.0,297.0
14331,2023-01-15,05:00:00,Chicken Lollipop 6pcs,Starter,2,180,70,18.0,324.0
14331,2023-01-15,05:00:00,Bbq Fried Wings 6 Pcs.,Snacks,3,170,65,0.0,510.0
17408,2023-01-15,06:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
17408,2023-01-15,06:00:00,Virgin Mojito,Mocktails,2,110,30,0.0,220.0
16049,2023-01-15,08:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,0.0,690.0
16049,2023-01-15,08:00:00,Cold Coffee,Cold Beverages,3,90,25,9.0,243.0
18875,2023-01-15,08:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
18875,2023-01-15,08:00:00,Cold Coffee,Cold Beverages,2,90,25,18.0,144.0
20972,2023-01-15,09:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,0.0,690.0
20972,2023-01-15,09:00:00,Cold Coffee,Cold Beverages,1,90,25,9.0,81.0
14292,2023-01-15,10:00:00,Virgin Mojito,Mocktails,1,110,30,22.0,88.0
14292,2023-01-15,10:00:00,Bbq Fried Wings 6 Pcs.,Snacks,1,170,65,17.0,153.0
14292,2023-01-15,10:00:00,Cold Coffee,Cold Beverages,2,90,25,0.0,180.0
11207,2023-01-15,11:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,46.0,368.0
11207,2023-01-15,11:00:00,Virgin Mojito,Mocktails,3,110,30,0.0,330.0
17926,2023-01-15,12:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,0.0,690.0
17926,2023-01-15,12:00:00,Virgin Mojito,Mocktails,2,110,30,0.0,220.0
20160,2023-01-15,13:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,0.0,690.0
20160,2023-01-15,13:00:00,Cold Coffee,Cold Beverages,2,90,25,18.0,144.0
12977,2023-01-15,14:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,23.0,207.0
12977,2023-01-15,14:00:00,Virgin Mojito,Mocktails,3,110,30,22.0,264.0
14569,2023-01-15,15:00:00,Chilli Baby Corn (dry),Starter,1,160,50,0.0,160.0
17522,2023-01-15,19:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,23.0,207.0
17522,2023-01-15,19:00:00,Cold Coffee,Cold Beverages,3,90,25,0.0,270.0
11474,2023-01-15,20:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,23.0,621.0
11474,2023-01-15,20:00:00,Virgin Mojito,Mocktails,3,110,30,0.0,330.0
17775,2023-01-15,20:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,0.0,690.0
17775,2023-01-15,20:00:00,Cold Coffee,Cold Beverages,1,90,25,0.0,90.0
13520,2023-01-15,22:00:00,Chicken Lollipop 6pcs,Starter,1,180,70,0.0,180.0
13520,2023-01-15,22:00:00,Cold Coffee,Cold Beverages,3,90,25,0.0,270.0
13520,2023-01-15,22:00:00,Virgin Mojito,Mocktails,3,110,30,0.0,330.0
18773,2023-01-15,22:00:00,Chicken Lollipop 6pcs,Starter,1,180,70,36.0,144.0
18773,2023-01-15,22:00:00,Bbq Fried Wings 6 Pcs.,Snacks,1,170,65,17.0,153.0
11481,2023-01-15,23:00:00,Chicken Lollipop 6pcs,Starter,2,180,70,0.0,360.0
11481,2023-01-15,23:00:00,Bbq Fried Wings 6 Pcs.,Snacks,3,170,65,0.0,510.0
21869,2023-01-15,23:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,46.0,552.0
21869,2023-01-15,23:00:00,Virgin Mojito,Mocktails,1,110,30,0.0,110.0
15012,2023-01-16,03:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,0.0,690.0
15012,2023-01-16,03:00:00,Cold Coffee,Cold Beverages,3,90,25,0.0,270.0
15012,2023-01-16,03:00:00,Bbq Fried Wings 6 Pcs.,Snacks,2,170,65,17.0,306.0
20206,2023-01-16,03:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
20206,2023-01-16,03:00:00,Virgin Mojito,Mocktails,2,110,30,0.0,220.0
15140,2023-01-16,04:00:00,Bbq Fried Wings 6 Pcs.,Snacks,2,170,65,17.0,306.0
15140,2023-01-16,04:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,46.0,552.0
15140,2023-01-16,04:00:00,Virgin Mojito,Mocktails,1,110,30,0.0,110.0
21938,2023-01-16,05:00:00,Virgin Mojito,Mocktails,1,110,30,0.0,110.0
21938,2023-01-16,05:00:00,Bbq Fried Wings 6 Pcs.,Snacks,2,170,65,0.0,340.0
21938,2023-01-16,05:00:00,Chicken Lollipop 6pcs,Starter,3,180,70,36.0,432.0
12205,2023-01-16,06:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,46.0,184.0
12205,2023-01-16,06:00:00,Cold Coffee,Cold Beverages,3,90,25,0.0,270.0
18495,2023-01-16,08:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
18495,2023-01-16,08:00:00,Cold Coffee,Cold Beverages,3,90,25,0.0,270.0
10439,2023-01-16,11:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,46.0,552.0
10439,2023-01-16,11:00:00,Virgin Mojito,Mocktails,3,110,30,0.0,330.0
14780,2023-01-16,11:00:00,Virgin Mojito,Mocktails,3,110,30,22.0,264.0
10764,2023-01-16,14:00:00,Chicken Lollipop 6pcs,Starter,3,180,70,18.0,486.0
10764,2023-01-16,14:00:00,Bbq Fried Wings 6 Pcs.,Snacks,1,170,65,0.0,170.0
14934,2023-01-16,15:00:00,Chicken Lollipop 6pcs,Starter,3,180,70,0.0,540.0
14934,2023-01-16,15:00:00,Bbq Fried Wings 6 Pcs.,Snacks,3,170,65,0.0,510.0
19117,2023-01-16,15:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
19117,2023-01-16,15:00:00,Virgin Mojito,Mocktails,1,110,30,0.0,110.0
15296,2023-01-16,16:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,0.0,690.0
15296,2023-01-16,16:00:00,Chicken Lollipop 6pcs,Starter,3,180,70,0.0,540.0
15296,2023-01-16,16:00:00,Virgin Mojito,Mocktails,2,110,30,0.0,220.0
18262,2023-01-16,17:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
18262,2023-01-16,17:00:00,Virgin Mojito,Mocktails,2,110,30,22.0,176.0
17201,2023-01-16,19:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
17201,2023-01-16,19:00:00,Cold Coffee,Cold Beverages,3,90,25,18.0,216.0
21350,2023-01-16,19:00:00,Chilli Baby Corn (dry),Starter,1,160,50,0.0,160.0
21350,2023-01-16,19:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
16651,2023-01-16,21:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,46.0,368.0
16651,2023-01-16,21:00:00,Virgin Mojito,Mocktails,3,110,30,0.0,330.0
14886,2023-01-16,22:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,46.0,552.0
14886,2023-01-16,22:00:00,Virgin Mojito,Mocktails,2,110,30,0.0,220.0
19733,2023-01-16,22:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
19733,2023-01-16,22:00:00,Cold Coffee,Cold Beverages,1,90,25,9.0,81.0
15071,2023-01-16,23:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,23.0,207.0
15071,2023-01-16,23:00:00,Cold Coffee,Cold Beverages,3,90,25,0.0,270.0
13002,2023-01-17,00:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
13002,2023-01-17,00:00:00,Cold Coffee,Cold Beverages,2,90,25,18.0,144.0
13857,2023-01-17,01:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,0.0,690.0
13857,2023-01-17,01:00:00,Virgin Mojito,Mocktails,3,110,30,0.0,330.0
12729,2023-01-17,03:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,0.0,690.0
12729,2023-01-17,03:00:00,Cold Coffee,Cold Beverages,3,90,25,9.0,243.0
16287,2023-01-17,04:00:00,Chicken Lollipop 6pcs,Starter,1,180,70,0.0,180.0
16287,2023-01-17,04:00:00,Bbq Fried Wings 6 Pcs.,Snacks,2,170,65,34.0,272.0
19800,2023-01-17,05:00:00,Chicken Lollipop 6pcs,Starter,3,180,70,36.0,432.0
19800,2023-01-17,05:00:00,Bbq Fried Wings 6 Pcs.,Snacks,3,170,65,17.0,459.0
19847,2023-01-17,06:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,46.0,368.0
19847,2023-01-17,06:00:00,Cold Coffee,Cold Beverages,3,90,25,18.0,216.0
14314,2023-01-17,07:00:00,Cold Coffee,Cold Beverages,1,90,25,9.0,81.0
14314,2023-01-17,07:00:00,Bbq Fried Wings 6 Pcs.,Snacks,2,170,65,0.0,340.0
12104,2023-01-17,09:00:00,Chicken Lollipop 6pcs,Starter,3,180,70,36.0,432.0
12104,2023-01-17,09:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,0.0,690.0
12104,2023-01-17,09:00:00,Cold Coffee,Cold Beverages,3,90,25,0.0,270.0
13168,2023-01-17,09:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
