Date,Item_Name,Category,Forecasted_Prep_Qty,Actual_Demand_Qty,Spoiled_Qty,Unit_Cost,Salvage_Value
2024-09-09,Virgin Mojito,Mocktails,34,30,4,30,0
2024-09-10,Chicken Lollipop 6pcs,Starter,29,27,2,70,0
2024-09-10,Chilli Baby Corn (dry),Starter,22,22,0,50,0
2024-09-10,Chicken Pepper Bbq Pizza (Medium),Pizza,36,34,2,90,0
2024-09-10,Bbq Fried Wings 6 Pcs.,Snacks,28,25,3,65,0
2024-09-10,Cold Coffee,Cold Beverages,27,35,0,25,0
2024-09-10,Virgin Mojito,Mocktails,39,39,0,30,0
2024-09-11,Chicken Lollipop 6pcs,Starter,40,33,7,70,0
2024-09-11,Chilli Baby Corn (dry),Starter,18,19,0,50,0
2024-09-11,Chicken Pepper Bbq Pizza (Medium),Pizza,26,27,0,90,0
2024-09-11,Bbq Fried Wings 6 Pcs.,Snacks,41,43,0,65,0
2024-09-11,Cold Coffee,Cold Beverages,28,25,3,25,0
2024-09-11,Virgin Mojito,Mocktails,20,20,0,30,0
2024-09-12,Chicken Lollipop 6pcs,Starter,32,32,0,70,0
2024-09-12,Chilli Baby Corn (dry),Starter,29,29,0,50,0
2024-09-12,Chicken Pepper Bbq Pizza (Medium),Pizza,20,17,3,90,0
2024-09-12,Bbq Fried Wings 6 Pcs.,Snacks,46,44,2,65,0
2024-09-12,Cold Coffee,Cold Beverages,36,31,5,25,0
2024-09-12,Virgin Mojito,Mocktails,29,19,10,30,0
2024-09-13,Chicken Lollipop 6pcs,Starter,41,31,10,70,0
2024-09-13,Chilli Baby Corn (dry),Starter,35,24,11,50,0
2024-09-13,Chicken Pepper Bbq Pizza (Medium),Pizza,40,36,4,90,0
2024-09-13,Bbq Fried Wings 6 Pcs.,Snacks,31,31,0,65,0
2024-09-13,Cold Coffee,Cold Beverages,41,39,2,25,0
2024-09-13,Virgin Mojito,Mocktails,11,14,0,30,0
2024-09-14,Chicken Lollipop 6pcs,Starter,31,28,3,70,0
2024-09-14,Chilli Baby Corn (dry),Starter,37,29,8,50,0
2024-09-14,Chicken Pepper Bbq Pizza (Medium),Pizza,16,14,2,90,0
2024-09-14,Bbq Fried Wings 6 Pcs.,Snacks,20,15,5,65,0
2024-09-14,Cold Coffee,Cold Beverages,33,29,4,25,0
2024-09-14,Virgin Mojito,Mocktails,31,23,8,30,0
2024-09-15,Chicken Lollipop 6pcs,Starter,42,38,4,70,0
2024-09-15,Chilli Baby Corn (dry),Starter,32,28,4,50,0
2024-09-15,Chicken Pepper Bbq Pizza (Medium),Pizza,30,24,6,90,0
2024-09-15,Bbq Fried Wings 6 Pcs.,Snacks,50,43,7,65,0
2024-09-15,Cold Coffee,Cold Beverages,27,24,3,25,0
2024-09-15,Virgin Mojito,Mocktails,23,19,4,30,0
2024-09-16,Chicken Lollipop 6pcs,Starter,26,33,0,70,0
2024-09-16,Chilli Baby Corn (dry),Starter,20,20,0,50,0
2024-09-16,Chicken Pepper Bbq Pizza (Medium),Pizza,23,27,0,90,0
2024-09-16,Bbq Fried Wings 6 Pcs.,Snacks,36,33,3,65,0
2024-09-16,Cold Coffee,Cold Beverages,27,28,0,25,0
2024-09-16,Virgin Mojito,Mocktails,48,38,10,30,0
2024-09-17,Chicken Lollipop 6pcs,Starter,25,26,0,70,0
2024-09-17,Chilli Baby Corn (dry),Starter,33,33,0,50,0
2024-09-17,Chicken Pepper Bbq Pizza (Medium),Pizza,33,28,5,90,0
2024-09-17,Bbq Fried Wings 6 Pcs.,Snacks,22,14,8,65,0
2024-09-17,Cold Coffee,Cold Beverages,30,30,0,25,0
2024-09-17,Virgin Mojito,Mocktails,30,29,1,30,0
2024-09-18,Chicken Lollipop 6pcs,Starter,25,16,9,70,0
2024-09-18,Chilli Baby Corn (dry),Starter,34,30,4,50,0
2024-09-18,Chicken Pepper Bbq Pizza (Medium),Pizza,34,37,0,90,0
2024-09-18,Bbq Fried Wings 6 Pcs.,Snacks,33,33,0,65,0
2024-09-18,Cold Coffee,Cold Beverages,28,36,0,25,0
2024-09-18,Virgin Mojito,Mocktails,28,29,0,30,0
2024-09-19,Chicken Lollipop 6pcs,Starter,37,33,4,70,0
2024-09-19,Chilli Baby Corn (dry),Starter,23,24,0,50,0
2024-09-19,Chicken Pepper Bbq Pizza (Medium),Pizza,27,29,0,90,0
2024-09-19,Bbq Fried Wings 6 Pcs.,Snacks,36,36,0,65,0
2024-09-19,Cold Coffee,Cold Beverages,6,6,0,25,0
2024-09-19,Virgin Mojito,Mocktails,15,21,0,30,0
2024-09-20,Chicken Lollipop 6pcs,Starter,22,20,2,70,0
2024-09-20,Chilli Baby Corn (dry),Starter,43,40,3,50,0
2024-09-20,Chicken Pepper Bbq Pizza (Medium),Pizza,29,25,4,90,0
2024-09-20,Bbq Fried Wings 6 Pcs.,Snacks,25,26,0,65,0
2024-09-20,Cold Coffee,Cold Beverages,14,20,0,25,0
2024-09-20,Virgin Mojito,Mocktails,28,26,2,30,0
2024-09-21,Chicken Lollipop 6pcs,Starter,29,29,0,70,0
2024-09-21,Chilli Baby Corn (dry),Starter,27,22,5,50,0
2024-09-21,Chicken Pepper Bbq Pizza (Medium),Pizza,24,19,5,90,0
2024-09-21,Bbq Fried Wings 6 Pcs.,Snacks,20,21,0,65,0
2024-09-21,Cold Coffee,Cold Beverages,18,18,0,25,0
2024-09-21,Virgin Mojito,Mocktails,41,37,4,30,0
2024-09-22,Chicken Lollipop 6pcs,Starter,41,37,4,70,0
2024-09-22,Chilli Baby Corn (dry),Starter,21,21,0,50,0
2024-09-22,Chicken Pepper Bbq Pizza (Medium),Pizza,31,23,8,90,0
2024-09-22,Bbq Fried Wings 6 Pcs.,Snacks,26,20,6,65,0
2024-09-22,Cold Coffee,Cold Beverages,48,37,11,25,0
2024-09-22,Virgin Mojito,Mocktails,31,26,5,30,0
2024-09-23,Chicken Lollipop 6pcs,Starter,47,48,0,70,0
2024-09-23,Chilli Baby Corn (dry),Starter,10,17,0,50,0
2024-09-23,Chicken Pepper Bbq Pizza (Medium),Pizza,28,35,0,90,0
2024-09-23,Bbq Fried Wings 6 Pcs.,Snacks,31,27,4,65,0
2024-09-23,Cold Coffee,Cold Beverages,35,31,4,25,0
2024-09-23,Virgin Mojito,Mocktails,39,31,8,30,0
2024-09-24,Chicken Lollipop 6pcs,Starter,21,22,0,70,0
2024-09-24,Chilli Baby Corn (dry),Starter,29,23,6,50,0
2024-09-24,Chicken Pepper Bbq Pizza (Medium),Pizza,41,37,4,90,0
2024-09-24,Bbq Fried Wings 6 Pcs.,Snacks,36,39,0,65,0
2024-09-24,Cold Coffee,Cold Beverages,52,43,9,25,0
2024-09-24,Virgin Mojito,Mocktails,45,35,10,30,0
2024-09-25,Chicken Lollipop 6pcs,Starter,16,16,0,70,0
2024-09-25,Chilli Baby Corn (dry),Starter,29,24,5,50,0
2024-09-25,Chicken Pepper Bbq Pizza (Medium),Pizza,26,21,5,90,0
2024-09-25,Bbq Fried Wings 6 Pcs.,Snacks,45,40,5,65,0
2024-09-25,Cold Coffee,Cold Beverages,30,32,0,25,0
2024-09-25,Virgin Mojito,Mocktails,31,23,8,30,0
2024-09-26,Chicken Lollipop 6pcs,Starter,37,36,1,70,0
2024-09-26,Chilli Baby Corn (dry),Starter,18,26,0,50,0
2024-09-26,Chicken Pepper Bbq Pizza (Medium),Pizza,32,21,11,90,0
2024-09-26,Bbq Fried Wings 6 Pcs.,Snacks,21,19,2,65,0
2024-09-26,Cold Coffee,Cold Beverages,34,38,0,25,0
2024-09-26,Virgin Mojito,Mocktails,37,31,6,30,0
2024-09-27,Chicken Lollipop 6pcs,Starter,46,30,16,70,0
2024-09-27,Chilli Baby Corn (dry),Starter,23,16,7,50,0
2024-09-27,Chicken Pepper Bbq Pizza (Medium),Pizza,33,28,5,90,0
2024-09-27,Bbq Fried Wings 6 Pcs.,Snacks,32,33,0,65,0
2024-09-27,Cold Coffee,Cold Beverages,24,31,0,25,0
2024-09-27,Virgin Mojito,Mocktails,37,34,3,30,0
2024-09-28,Chicken Lollipop 6pcs,Starter,42,35,7,70,0
2024-09-28,Chilli Baby Corn (dry),Starter,34,32,2,50,0
2024-09-28,Chicken Pepper Bbq Pizza (Medium),Pizza,21,22,0,90,0
2024-09-28,Bbq Fried Wings 6 Pcs.,Snacks,48,39,9,65,0
2024-09-28,Cold Coffee,Cold Beverages,30,28,2,25,0
2024-09-28,Virgin Mojito,Mocktails,29,22,7,30,0
2024-09-29,Chicken Lollipop 6pcs,Starter,46,35,11,70,0
2024-09-29,Chilli Baby Corn (dry),Starter,22,22,0,50,0
2024-09-29,Chicken Pepper Bbq Pizza (Medium),Pizza,36,31,5,90,0
2024-09-29,Bbq Fried Wings 6 Pcs.,Snacks,26,28,0,65,0
2024-09-29,Cold Coffee,Cold Beverages,42,37,5,25,0
2024-09-29,Virgin Mojito,Mocktails,30,22,8,30,0
2024-09-30,Chicken Lollipop 6pcs,Starter,41,39,2,70,0
2024-09-30,Chilli Baby Corn (dry),Starter,34,30,4,50,0
2024-09-30,Chicken Pepper Bbq Pizza (Medium),Pizza,25,23,2,90,0
2024-09-30,Bbq Fried Wings 6 Pcs.,Snacks,18,12,6,65,0
2024-09-30,Cold Coffee,Cold Beverages,26,17,9,25,0
2024-09-30,Virgin Mojito,Mocktails,27,27,0,30,0
2024-10-01,Chicken Lollipop 6pcs,Starter,24,24,0,70,0
2024-10-01,Chilli Baby Corn (dry),Starter,31,41,0,50,0
2024-10-01,Chicken Pepper Bbq Pizza (Medium),Pizza,43,40,3,90,0
2024-10-01,Bbq Fried Wings 6 Pcs.,Snacks,17,20,0,65,0
2024-10-01,Cold Coffee,Cold Beverages,41,43,0,25,0
2024-10-01,Virgin Mojito,Mocktails,27,20,7,30,0
2024-10-02,Chicken Lollipop 6pcs,Starter,30,32,0,70,0
2024-10-02,Chilli Baby Corn (dry),Starter,28,31,0,50,0
2024-10-02,Chicken Pepper Bbq Pizza (Medium),Pizza,45,38,7,90,0
2024-10-02,Bbq Fried Wings 6 Pcs.,Snacks,37,34,3,65,0
2024-10-02,Cold Coffee,Cold Beverages,45,44,1,25,0
2024-10-02,Virgin Mojito,Mocktails,24,20,4,30,0
2024-10-03,Chicken Lollipop 6pcs,Starter,43,46,0,70,0
2024-10-03,Chilli Baby Corn (dry),Starter,31,27,4,50,0
2024-10-03,Chicken Pepper Bbq Pizza (Medium),Pizza,27,29,0,90,0
2024-10-03,Bbq Fried Wings 6 Pcs.,Snacks,51,38,13,65,0
2024-10-03,Cold Coffee,Cold Beverages,29,31,0,25,0
2024-10-03,Virgin Mojito,Mocktails,20,17,3,30,0
2024-10-04,Chicken Lollipop 6pcs,Starter,42,38,4,70,0
2024-10-04,Chilli Baby Corn (dry),Starter,29,29,0,50,0
2024-10-04,Chicken Pepper Bbq Pizza (Medium),Pizza,27,21,6,90,0
2024-10-04,Bbq Fried Wings 6 Pcs.,Snacks,32,37,0,65,0
2024-10-04,Cold Coffee,Cold Beverages,46,42,4,25,0
2024-10-04,Virgin Mojito,Mocktails,37,41,0,30,0
2024-10-05,Chicken Lollipop 6pcs,Starter,20,19,1,70,0
2024-10-05,Chilli Baby Corn (dry),Starter,44,34,10,50,0
2024-10-05,Chicken Pepper Bbq Pizza (Medium),Pizza,35,35,0,90,0
2024-10-05,Bbq Fried Wings 6 Pcs.,Snacks,29,21,8,65,0
2024-10-05,Cold Coffee,Cold Beverages,32,22,10,25,0
2024-10-05,Virgin Mojito,Mocktails,36,27,9,30,0
2024-10-06,Chicken Lollipop 6pcs,Starter,36,35,1,70,0
2024-10-06,Chilli Baby Corn (dry),Starter,25,25,0,50,0
2024-10-06,Chicken Pepper Bbq Pizza (Medium),Pizza,35,33,2,90,0
2024-10-06,Bbq Fried Wings 6 Pcs.,Snacks,26,25,1,65,0
2024-10-06,Cold Coffee,Cold Beverages,22,30,0,25,0
2024-10-06,Virgin Mojito,Mocktails,31,33,0,30,0
2024-10-07,Chicken Lollipop 6pcs,Starter,14,20,0,70,0
2024-10-07,Chilli Baby Corn (dry),Starter,11,15,0,50,0
2024-10-07,Chicken Pepper Bbq Pizza (Medium),Pizza,35,24,11,90,0
2024-10-07,Bbq Fried Wings 6 Pcs.,Snacks,27,25,2,65,0
2024-10-07,Cold Coffee,Cold Beverages,35,33,2,25,0
2024-10-07,Virgin Mojito,Mocktails,26,29,0,30,0
2024-10-08,Chicken Lollipop 6pcs,Starter,52,41,11,70,0
2024-10-08,Chilli Baby Corn (dry),Starter,13,16,0,50,0
2024-10-08,Chicken Pepper Bbq Pizza (Medium),Pizza,25,27,0,90,0
2024-10-08,Bbq Fried Wings 6 Pcs.,Snacks,33,34,0,65,0
2024-10-08,Cold Coffee,Cold Beverages,54,47,7,25,0
2024-10-08,Virgin Mojito,Mocktails,38,31,7,30,0
2024-10-09,Chicken Lollipop 6pcs,Starter,38,38,0,70,0
2024-10-09,Chilli Baby Corn (dry),Starter,25,23,2,50,0
2024-10-09,Chicken Pepper Bbq Pizza (Medium),Pizza,38,36,2,90,0
2024-10-09,Bbq Fried Wings 6 Pcs.,Snacks,15,17,0,65,0
2024-10-09,Cold Coffee,Cold Beverages,30,29,1,25,0
2024-10-09,Virgin Mojito,Mocktails,41,45,0,30,0
2024-10-10,Chicken Lollipop 6pcs,Starter,43,34,9,70,0
2024-10-10,Chilli Baby Corn (dry),Starter,48,48,0,50,0
2024-10-10,Chicken Pepper Bbq Pizza (Medium),Pizza,37,33,4,90,0
2024-10-10,Bbq Fried Wings 6 Pcs.,Snacks,32,31,1,65,0
2024-10-10,Cold Coffee,Cold Beverages,23,33,0,25,0
2024-10-10,Virgin Mojito,Mocktails,37,35,2,30,0
2024-10-11,Chicken Lollipop 6pcs,Starter,40,28,12,70,0
2024-10-11,Chilli Baby Corn (dry),Starter,24,24,0,50,0
2024-10-11,Chicken Pepper Bbq Pizza (Medium),Pizza,43,45,0,90,0
2024-10-11,Bbq Fried Wings 6 Pcs.,Snacks,26,25,1,65,0
2024-10-11,Cold Coffee,Cold Beverages,39,36,3,25,0
2024-10-11,Virgin Mojito,Mocktails,19,19,0,30,0
2024-10-12,Chicken Lollipop 6pcs,Starter,26,25,1,70,0
2024-10-12,Chilli Baby Corn (dry),Starter,37,33,4,50,0
2024-10-12,Chicken Pepper Bbq Pizza (Medium),Pizza,22,15,7,90,0
2024-10-12,Bbq Fried Wings 6 Pcs.,Snacks,40,32,8,65,0
2024-10-12,Cold Coffee,Cold Beverages,40,33,7,25,0
2024-10-12,Virgin Mojito,Mocktails,41,33,8,30,0
2024-10-13,Chicken Lollipop 6pcs,Starter,35,34,1,70,0
2024-10-13,Chilli Baby Corn (dry),Starter,54,48,6,50,0
2024-10-13,Chicken Pepper Bbq Pizza (Medium),Pizza,30,34,0,90,0
2024-10-13,Bbq Fried Wings 6 Pcs.,Snacks,22,19,3,65,0
2024-10-13,Cold Coffee,Cold Beverages,30,31,0,25,0
2024-10-13,Virgin Mojito,Mocktails,40,31,9,30,0
2024-10-14,Chicken Lollipop 6pcs,Starter,32,35,0,70,0
2024-10-14,Chilli Baby Corn (dry),Starter,27,29,0,50,0
2024-10-14,Chicken Pepper Bbq Pizza (Medium),Pizza,26,26,0,90,0
2024-10-14,Bbq Fried Wings 6 Pcs.,Snacks,22,26,0,65,0
2024-10-14,Cold Coffee,Cold Beverages,28,28,0,25,0
2024-10-14,Virgin Mojito,Mocktails,18,6,12,30,0
2024-10-15,Chicken Lollipop 6pcs,Starter,38,38,0,70,0
2024-10-15,Chilli Baby Corn (dry),Starter,27,30,0,50,0
2024-10-15,Chicken Pepper Bbq Pizza (Medium),Pizza,54,43,11,90,0
2024-10-15,Bbq Fried Wings 6 Pcs.,Snacks,38,31,7,65,0
2024-10-15,Cold Coffee,Cold Beverages,27,31,0,25,0
2024-10-15,Virgin Mojito,Mocktails,28,26,2,30,0
2024-10-16,Chicken Lollipop 6pcs,Starter,26,26,0,70,0
2024-10-16,Chilli Baby Corn (dry),Starter,30,29,1,50,0
2024-10-16,Chicken Pepper Bbq Pizza (Medium),Pizza,27,30,0,90,0
2024-10-16,Bbq Fried Wings 6 Pcs.,Snacks,20,24,0,65,0
2024-10-16,Cold Coffee,Cold Beverages,29,37,0,25,0
2024-10-16,Virgin Mojito,Mocktails,47,39,8,30,0
2024-10-17,Chicken Lollipop 6pcs,Starter,16,27,0,70,0
2024-10-17,Chilli Baby Corn (dry),Starter,28,27,1,50,0
2024-10-17,Chicken Pepper Bbq Pizza (Medium),Pizza,21,21,0,90,0
2024-10-17,Bbq Fried Wings 6 Pcs.,Snacks,47,42,5,65,0
2024-10-17,Cold Coffee,Cold Beverages,17,22,0,25,0
2024-10-17,Virgin Mojito,Mocktails,27,27,0,30,0
2024-10-18,Chicken Lollipop 6pcs,Starter,33,33,0,70,0
2024-10-18,Chilli Baby Corn (dry),Starter,45,34,11,50,0
2024-10-18,Chicken Pepper Bbq Pizza (Medium),Pizza,37,36,1,90,0
2024-10-18,Bbq Fried Wings 6 Pcs.,Snacks,28,28,0,65,0
2024-10-18,Cold Coffee,Cold Beverages,38,39,0,25,0
2024-10-18,Virgin Mojito,Mocktails,32,30,2,30,0
2024-10-19,Chicken Lollipop 6pcs,Starter,21,25,0,70,0
2024-10-19,Chilli Baby Corn (dry),Starter,33,32,1,50,0
2024-10-19,Chicken Pepper Bbq Pizza (Medium),Pizza,34,34,0,90,0
2024-10-19,Bbq Fried Wings 6 Pcs.,Snacks,37,39,0,65,0
2024-10-19,Cold Coffee,Cold Beverages,37,43,0,25,0
2024-10-19,Virgin Mojito,Mocktails,37,33,4,30,0
2024-10-20,Chicken Lollipop 6pcs,Starter,27,23,4,70,0
2024-10-20,Chilli Baby Corn (dry),Starter,31,40,0,50,0
2024-10-20,Chicken Pepper Bbq Pizza (Medium),Pizza,24,34,0,90,0
2024-10-20,Bbq Fried Wings 6 Pcs.,Snacks,32,22,10,65,0
2024-10-20,Cold Coffee,Cold Beverages,22,25,0,25,0
2024-10-20,Virgin Mojito,Mocktails,40,28,12,30,0
2024-10-21,Chicken Lollipop 6pcs,Starter,12,15,0,70,0
2024-10-21,Chilli Baby Corn (dry),Starter,52,41,11,50,0
2024-10-21,Chicken Pepper Bbq Pizza (Medium),Pizza,25,29,0,90,0
2024-10-21,Bbq Fried Wings 6 Pcs.,Snacks,55,46,9,65,0
2024-10-21,Cold Coffee,Cold Beverages,33,35,0,25,0
2024-10-21,Virgin Mojito,Mocktails,30,29,1,30,0
2024-10-22,Chicken Lollipop 6pcs,Starter,41,32,9,70,0
2024-10-22,Chilli Baby Corn (dry),Starter,34,37,0,50,0
2024-10-22,Chicken Pepper Bbq Pizza (Medium),Pizza,44,41,3,90,0
2024-10-22,Bbq Fried Wings 6 Pcs.,Snacks,44,35,9,65,0
2024-10-22,Cold Coffee,Cold Beverages,22,21,1,25,0
2024-10-22,Virgin Mojito,Mocktails,20,25,0,30,0
2024-10-23,Chicken Lollipop 6pcs,Starter,46,32,14,70,0
2024-10-23,Chilli Baby Corn (dry),Starter,16,15,1,50,0
2024-10-23,Chicken Pepper Bbq Pizza (Medium),Pizza,37,35,2,90,0
2024-10-23,Bbq Fried Wings 6 Pcs.,Snacks,25,29,0,65,0
2024-10-23,Cold Coffee,Cold Beverages,30,31,0,25,0
2024-10-23,Virgin Mojito,Mocktails,19,12,7,30,0
2024-10-24,Chicken Lollipop 6pcs,Starter,39,37,2,70,0
2024-10-24,Chilli Baby Corn (dry),Starter,38,31,7,50,0
2024-10-24,Chicken Pepper Bbq Pizza (Medium),Pizza,37,31,6,90,0
2024-10-24,Bbq Fried Wings 6 Pcs.,Snacks,35,27,8,65,0
2024-10-24,Cold Coffee,Cold Beverages,34,32,2,25,0
2024-10-24,Virgin Mojito,Mocktails,22,19,3,30,0
2024-10-25,Chicken Lollipop 6pcs,Starter,22,23,0,70,0
2024-10-25,Chilli Baby Corn (dry),Starter,20,23,0,50,0
2024-10-25,Chicken Pepper Bbq Pizza (Medium),Pizza,54,46,8,90,0
2024-10-25,Bbq Fried Wings 6 Pcs.,Snacks,41,45,0,65,0
2024-10-25,Cold Coffee,Cold Beverages,26,30,0,25,0
2024-10-25,Virgin Mojito,Mocktails,22,24,0,30,0
2024-10-26,Chicken Lollipop 6pcs,Starter,39,39,0,70,0
2024-10-26,Chilli Baby Corn (dry),Starter,43,38,5,50,0
2024-10-26,Chicken Pepper Bbq Pizza (Medium),Pizza,43,48,0,90,0
2024-10-26,Bbq Fried Wings 6 Pcs.,Snacks,47,40,7,65,0
2024-10-26,Cold Coffee,Cold Beverages,29,22,7,25,0
2024-10-26,Virgin Mojito,Mocktails,32,32,0,30,0
2024-10-27,Chicken Lollipop 6pcs,Starter,22,23,0,70,0
2024-10-27,Chilli Baby Corn (dry),Starter,48,46,2,50,0
2024-10-27,Chicken Pepper Bbq Pizza (Medium),Pizza,35,36,0,90,0
2024-10-27,Bbq Fried Wings 6 Pcs.,Snacks,30,23,7,65,0
2024-10-27,Cold Coffee,Cold Beverages,19,19,0,25,0
2024-10-27,Virgin Mojito,Mocktails,32,30,2,30,0
2024-10-28,Chicken Lollipop 6pcs,Starter,31,28,3,70,0
2024-10-28,Chilli Baby Corn (dry),Starter,40,35,5,50,0
2024-10-28,Chicken Pepper Bbq Pizza (Medium),Pizza,22,22,0,90,0
2024-10-28,Bbq Fried Wings 6 Pcs.,Snacks,45,39,6,65,0
2024-10-28,Cold Coffee,Cold Beverages,22,19,3,25,0
2024-10-28,Virgin Mojito,Mocktails,16,14,2,30,0
2024-10-29,Chicken Lollipop 6pcs,Starter,43,45,0,70,0
2024-10-29,Chilli Baby Corn (dry),Starter,28,23,5,50,0
2024-10-29,Chicken Pepper Bbq Pizza (Medium),Pizza,16,17,0,90,0
2024-10-29,Bbq Fried Wings 6 Pcs.,Snacks,33,34,0,65,0
2024-10-29,Cold Coffee,Cold Beverages,33,28,5,25,0
2024-10-29,Virgin Mojito,Mocktails,36,33,3,30,0
2024-10-30,Chicken Lollipop 6pcs,Starter,30,27,3,70,0
2024-10-30,Chilli Baby Corn (dry),Starter,33,29,4,50,0
2024-10-30,Chicken Pepper Bbq Pizza (Medium),Pizza,27,26,1,90,0
2024-10-30,Bbq Fried Wings 6 Pcs.,Snacks,23,22,1,65,0
2024-10-30,Cold Coffee,Cold Beverages,20,23,0,25,0
2024-10-30,Virgin Mojito,Mocktails,35,32,3,30,0
2024-10-31,Chicken Lollipop 6pcs,Starter,36,36,0,70,0
2024-10-31,Chilli Baby Corn (dry),Starter,37,33,4,50,0
2024-10-31,Chicken Pepper Bbq Pizza (Medium),Pizza,31,33,0,90,0
2024-10-31,Bbq Fried Wings 6 Pcs.,Snacks,34,31,3,65,0
2024-10-31,Cold Coffee,Cold Beverages,22,30,0,25,0
2024-10-31,Virgin Mojito,Mocktails,44,31,13,30,0
2024-11-01,Chicken Lollipop 6pcs,Starter,26,27,0,70,0
2024-11-01,Chilli Baby Corn (dry),Starter,35,32,3,50,0
2024-11-01,Chicken Pepper Bbq Pizza (Medium),Pizza,35,39,0,90,0
2024-11-01,Bbq Fried Wings 6 Pcs.,Snacks,39,35,4,65,0
2024-11-01,Cold Coffee,Cold Beverages,31,28,3,25,0
2024-11-01,Virgin Mojito,Mocktails,44,38,6,30,0
2024-11-02,Chicken Lollipop 6pcs,Starter,26,20,6,70,0
2024-11-02,Chilli Baby Corn (dry),Starter,31,29,2,50,0
2024-11-02,Chicken Pepper Bbq Pizza (Medium),Pizza,31,30,1,90,0
2024-11-02,Bbq Fried Wings 6 Pcs.,Snacks,40,39,1,65,0
2024-11-02,Cold Coffee,Cold Beverages,21,21,0,25,0
2024-11-02,Virgin Mojito,Mocktails,39,31,8,30,0
2024-11-03,Chicken Lollipop 6pcs,Starter,32,34,0,70,0
2024-11-03,Chilli Baby Corn (dry),Starter,52,49,3,50,0
2024-11-03,Chicken Pepper Bbq Pizza (Medium),Pizza,41,40,1,90,0
2024-11-03,Bbq Fried Wings 6 Pcs.,Snacks,40,34,6,65,0
2024-11-03,Cold Coffee,Cold Beverages,46,39,7,25,0
2024-11-03,Virgin Mojito,Mocktails,36,36,0,30,0
2024-11-04,Chicken Lollipop 6pcs,Starter,28,25,3,70,0
2024-11-04,Chilli Baby Corn (dry),Starter,37,37,0,50,0
2024-11-04,Chicken Pepper Bbq Pizza (Medium),Pizza,47,38,9,90,0
2024-11-04,Bbq Fried Wings 6 Pcs.,Snacks,20,22,0,65,0
2024-11-04,Cold Coffee,Cold Beverages,31,28,3,25,0
2024-11-04,Virgin Mojito,Mocktails,33,25,8,30,0
2024-11-05,Chicken Lollipop 6pcs,Starter,35,33,2,70,0
2024-11-05,Chilli Baby Corn (dry),Starter,14,18,0,50,0
2024-11-05,Chicken Pepper Bbq Pizza (Medium),Pizza,24,32,0,90,0
2024-11-05,Bbq Fried Wings 6 Pcs.,Snacks,39,38,1,65,0
2024-11-05,Cold Coffee,Cold Beverages,68,55,13,25,0
2024-11-05,Virgin Mojito,Mocktails,29,28,1,30,0
2024-11-06,Chicken Lollipop 6pcs,Starter,47,37,10,70,0
2024-11-06,Chilli Baby Corn (dry),Starter,10,16,0,50,0
2024-11-06,Chicken Pepper Bbq Pizza (Medium),Pizza,29,25,4,90,0
2024-11-06,Bbq Fried Wings 6 Pcs.,Snacks,40,33,7,65,0
2024-11-06,Cold Coffee,Cold Beverages,11,20,0,25,0
2024-11-06,Virgin Mojito,Mocktails,34,36,0,30,0
2024-11-07,Chicken Lollipop 6pcs,Starter,15,13,2,70,0
2024-11-07,Chilli Baby Corn (dry),Starter,37,36,1,50,0
2024-11-07,Chicken Pepper Bbq Pizza (Medium),Pizza,27,26,1,90,0
2024-11-07,Bbq Fried Wings 6 Pcs.,Snacks,23,27,0,65,0
2024-11-07,Cold Coffee,Cold Beverages,28,24,4,25,0
2024-11-07,Virgin Mojito,Mocktails,34,32,2,30,0
2024-11-08,Chicken Lollipop 6pcs,Starter,23,22,1,70,0
2024-11-08,Chilli Baby Corn (dry),Starter,14,12,2,50,0
2024-11-08,Chicken Pepper Bbq Pizza (Medium),Pizza,36,41,0,90,0
2024-11-08,Bbq Fried Wings 6 Pcs.,Snacks,28,25,3,65,0
2024-11-08,Cold Coffee,Cold Beverages,40,40,0,25,0
2024-11-08,Virgin Mojito,Mocktails,17,24,0,30,0
2024-11-09,Chicken Lollipop 6pcs,Starter,42,30,12,70,0
2024-11-09,Chilli Baby Corn (dry),Starter,33,32,1,50,0
2024-11-09,Chicken Pepper Bbq Pizza (Medium),Pizza,33,32,1,90,0
2024-11-09,Bbq Fried Wings 6 Pcs.,Snacks,29,23,6,65,0
2024-11-09,Cold Coffee,Cold Beverages,33,31,2,25,0
2024-11-09,Virgin Mojito,Mocktails,30,22,8,30,0
2024-11-10,Chicken Lollipop 6pcs,Starter,35,35,0,70,0
2024-11-10,Chilli Baby Corn (dry),Starter,38,38,0,50,0
2024-11-10,Chicken Pepper Bbq Pizza (Medium),Pizza,22,23,0,90,0
2024-11-10,Bbq Fried Wings 6 Pcs.,Snacks,19,15,4,65,0
2024-11-10,Cold Coffee,Cold Beverages,11,15,0,25,0
2024-11-10,Virgin Mojito,Mocktails,14,13,1,30,0
2024-11-11,Chicken Lollipop 6pcs,Starter,28,28,0,70,0
2024-11-11,Chilli Baby Corn (dry),Starter,18,21,0,50,0
2024-11-11,Chicken Pepper Bbq Pizza (Medium),Pizza,33,33,0,90,0
2024-11-11,Bbq Fried Wings 6 Pcs.,Snacks,30,32,0,65,0
2024-11-11,Cold Coffee,Cold Beverages,39,31,8,25,0
2024-11-11,Virgin Mojito,Mocktails,34,34,0,30,0
2024-11-12,Chicken Lollipop 6pcs,Starter,32,32,0,70,0
